food_id,food_name,category,cuisine,meal_type,serving_size_g,calories_kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,vegetarian,vegan,gluten_free,diabetic_friendly,high_protein,low_fat,heart_healthy,weight_loss_friendly,main_ingredients,tags
456,Lamb Tehari,Meat,Bangladeshi,Dinner,150,208.5,24.9,24.6,17.6,0.4,1.6,271.4,No,No,Yes,Yes,Yes,No,No,No,"Lamb, oil, onion, spices","meat,protein"
457,Lamb Grilled,Meat,Bangladeshi,Lunch,200,328.1,18.8,36.8,14.9,0.9,2.4,314.9,No,No,Yes,No,Yes,No,Yes,No,"Lamb, oil, onion, spices","meat,protein"
458,Lamb BBQ,Meat,Bangladeshi,Dinner,150,179.3,17.6,43.3,18.1,0.8,0.6,248.1,No,No,Yes,No,Yes,No,No,No,"Lamb, oil, onion, spices","meat,protein"
459,Lamb Stew,Meat,Bangladeshi,Dinner,200,311.9,29.8,27.5,23.0,0.2,2.6,651.0,No,No,Yes,Yes,Yes,No,No,No,"Lamb, oil, onion, spices","meat,protein"
460,Liver Bhuna,Meat,Bangladeshi,Lunch,200,325.3,23.4,19.8,8.9,1.1,0.9,601.2,No,No,Yes,Yes,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
461,Liver Curry,Meat,Bangladeshi,Dinner,180,309.0,27.3,38.6,21.9,0.2,0.5,438.6,No,No,Yes,No,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
462,Liver Rezala,Meat,Bangladeshi,Lunch,150,226.5,29.8,21.6,11.8,1.4,3.2,489.0,No,No,Yes,Yes,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
463,Liver Kala Bhuna,Meat,Bangladeshi,Lunch,200,151.9,25.8,35.0,14.3,0.7,0.6,525.8,No,No,Yes,No,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
464,Liver Roast,Meat,Bangladeshi,Dinner,180,380.8,21.6,19.6,13.5,1.4,3.0,406.6,No,No,Yes,Yes,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
465,Liver Kabab,Meat,Bangladeshi,Dinner,150,250.0,24.0,14.2,14.1,0.7,2.8,567.9,No,No,Yes,Yes,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
466,Liver Korma,Meat,Bangladeshi,Lunch,200,212.0,28.1,47.6,10.0,1.0,3.1,600.4,No,No,Yes,No,Yes,No,No,Yes,"Liver, oil, onion, spices","meat,protein"
467,Liver Jhal Fry,Meat,Bangladeshi,Lunch,150,255.1,25.4,40.6,24.5,0.9,2.4,244.1,No,No,Yes,No,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
468,Liver Do Piaza,Meat,Bangladeshi,Dinner,150,250.1,25.0,36.8,26.6,0.8,2.6,343.2,No,No,Yes,No,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
469,Liver Rogan Josh,Meat,Bangladeshi,Lunch,150,322.9,21.9,11.7,21.1,1.6,1.1,216.8,No,No,Yes,Yes,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
470,Liver Biryani,Meat,Bangladeshi,Lunch,200,195.8,14.6,13.5,8.0,0.3,4.0,589.8,No,No,Yes,Yes,Yes,Yes,No,Yes,"Liver, oil, onion, spices","meat,protein"
471,Liver Pulao,Meat,Bangladeshi,Dinner,200,256.7,24.5,26.9,22.7,0.1,0.4,342.2,No,No,Yes,Yes,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
472,Liver Tehari,Meat,Bangladeshi,Dinner,180,410.1,19.0,31.1,11.9,1.9,2.3,330.6,No,No,Yes,No,Yes,No,Yes,No,"Liver, oil, onion, spices","meat,protein"
473,Liver Grilled,Meat,Bangladeshi,Dinner,200,178.7,15.3,16.1,26.9,1.6,3.8,638.1,No,No,Yes,Yes,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
474,Liver BBQ,Meat,Bangladeshi,Dinner,200,269.5,20.8,25.2,12.9,0.7,3.1,540.8,No,No,Yes,Yes,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
475,Liver Stew,Meat,Bangladeshi,Lunch,180,181.4,15.2,32.4,27.9,1.4,0.9,357.9,No,No,Yes,No,Yes,No,No,No,"Liver, oil, onion, spices","meat,protein"
476,Chicken Keema Bhuna,Meat,Bangladeshi,Dinner,200,294.6,26.6,14.6,13.7,0.8,3.0,371.0,No,No,Yes,Yes,Yes,No,Yes,No,"Chicken Keema, oil, onion, spices","meat,protein"
477,Chicken Keema Curry,Meat,Bangladeshi,Lunch,180,234.7,17.9,29.5,11.7,1.5,3.7,295.1,No,No,Yes,Yes,Yes,No,Yes,No,"Chicken Keema, oil, onion, spices","meat,protein"
478,Chicken Keema Rezala,Meat,Bangladeshi,Lunch,150,348.6,29.7,11.9,12.1,0.5,2.5,278.0,No,No,Yes,Yes,Yes,No,Yes,No,"Chicken Keema, oil, onion, spices","meat,protein"
479,Chicken Keema Kala Bhuna,Meat,Bangladeshi,Lunch,150,398.5,26.2,33.8,20.3,1.5,2.2,221.1,No,No,Yes,No,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
480,Chicken Keema Roast,Meat,Bangladeshi,Dinner,180,317.6,22.9,49.3,25.9,1.7,2.0,692.2,No,No,Yes,No,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
481,Chicken Keema Kabab,Meat,Bangladeshi,Dinner,180,210.0,24.4,4.6,24.0,1.0,2.2,451.2,No,No,Yes,Yes,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
482,Chicken Keema Korma,Meat,Bangladeshi,Dinner,200,359.5,22.2,7.8,18.4,0.6,0.0,537.1,No,No,Yes,Yes,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
483,Chicken Keema Jhal Fry,Meat,Bangladeshi,Dinner,200,177.2,20.5,43.4,11.7,0.5,1.1,679.3,No,No,Yes,No,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
484,Chicken Keema Do Piaza,Meat,Bangladeshi,Dinner,180,199.7,21.6,22.1,23.0,0.7,1.6,425.4,No,No,Yes,Yes,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
485,Chicken Keema Rogan Josh,Meat,Bangladeshi,Lunch,200,335.2,28.7,36.6,24.1,1.1,3.4,298.0,No,No,Yes,No,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
486,Chicken Keema Biryani,Meat,Bangladeshi,Lunch,180,367.5,17.2,26.0,27.9,1.7,2.1,560.3,No,No,Yes,Yes,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
487,Chicken Keema Pulao,Meat,Bangladeshi,Dinner,180,217.8,29.5,4.3,10.0,0.3,0.9,327.1,No,No,Yes,Yes,Yes,No,Yes,Yes,"Chicken Keema, oil, onion, spices","meat,protein"
488,Chicken Keema Tehari,Meat,Bangladeshi,Lunch,180,351.0,18.7,19.3,19.1,1.6,1.4,405.9,No,No,Yes,Yes,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
489,Chicken Keema Grilled,Meat,Bangladeshi,Dinner,200,410.0,17.6,29.6,21.0,0.3,3.1,377.6,No,No,Yes,Yes,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
490,Chicken Keema BBQ,Meat,Bangladeshi,Dinner,200,270.7,15.4,31.5,17.3,1.9,3.5,520.3,No,No,Yes,No,Yes,No,No,No,"Chicken Keema, oil, onion, spices","meat,protein"
491,Chicken Keema Stew,Meat,Bangladeshi,Dinner,180,320.4,24.3,42.7,9.4,0.3,0.9,358.4,No,No,Yes,No,Yes,No,Yes,No,"Chicken Keema, oil, onion, spices","meat,protein"
492,Beef Keema Bhuna,Meat,Bangladeshi,Dinner,200,222.2,25.6,15.0,16.9,1.7,1.5,493.5,No,No,Yes,Yes,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
493,Beef Keema Curry,Meat,Bangladeshi,Dinner,180,195.2,29.4,8.0,12.7,0.5,3.0,574.9,No,No,Yes,Yes,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
494,Beef Keema Rezala,Meat,Bangladeshi,Lunch,150,257.2,15.7,47.0,17.5,0.1,3.1,462.0,No,No,Yes,No,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
495,Beef Keema Kala Bhuna,Meat,Bangladeshi,Lunch,150,220.9,16.8,33.4,25.7,0.6,1.0,342.1,No,No,Yes,No,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
496,Beef Keema Roast,Meat,Bangladeshi,Lunch,150,292.2,17.1,3.7,15.1,1.8,3.5,433.6,No,No,Yes,Yes,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
497,Beef Keema Kabab,Meat,Bangladeshi,Dinner,200,270.1,31.5,35.5,11.5,1.2,2.5,517.9,No,No,Yes,No,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
498,Beef Keema Korma,Meat,Bangladeshi,Dinner,200,322.7,23.6,45.6,17.6,0.5,0.4,353.9,No,No,Yes,No,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
499,Beef Keema Jhal Fry,Meat,Bangladeshi,Dinner,180,192.0,14.2,27.1,23.2,0.3,1.1,467.5,No,No,Yes,Yes,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
500,Beef Keema Do Piaza,Meat,Bangladeshi,Dinner,180,230.9,27.8,40.3,19.9,1.6,2.2,294.3,No,No,Yes,No,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
501,Beef Keema Rogan Josh,Meat,Bangladeshi,Dinner,180,217.5,26.9,33.0,24.6,0.4,0.3,512.7,No,No,Yes,No,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
502,Beef Keema Biryani,Meat,Bangladeshi,Dinner,180,325.1,23.6,14.9,11.8,0.1,0.5,255.2,No,No,Yes,Yes,Yes,No,Yes,No,"Beef Keema, oil, onion, spices","meat,protein"
503,Beef Keema Pulao,Meat,Bangladeshi,Dinner,200,272.2,26.6,25.6,14.4,0.3,3.9,211.1,No,No,Yes,Yes,Yes,No,Yes,No,"Beef Keema, oil, onion, spices","meat,protein"
504,Beef Keema Tehari,Meat,Bangladeshi,Lunch,180,222.7,26.9,36.9,12.7,0.3,2.0,371.0,No,No,Yes,No,Yes,No,Yes,No,"Beef Keema, oil, onion, spices","meat,protein"
505,Beef Keema Grilled,Meat,Bangladeshi,Dinner,180,419.5,22.3,40.0,14.6,1.7,3.8,228.0,No,No,Yes,No,Yes,No,Yes,No,"Beef Keema, oil, onion, spices","meat,protein"
506,Beef Keema BBQ,Meat,Bangladeshi,Dinner,150,296.7,17.3,45.0,13.0,0.8,0.1,687.3,No,No,Yes,No,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
507,Beef Keema Stew,Meat,Bangladeshi,Lunch,180,358.2,22.0,37.4,8.7,0.9,3.1,460.6,No,No,Yes,No,Yes,No,No,No,"Beef Keema, oil, onion, spices","meat,protein"
508,Potato (Alu) Bhaji,Vegetable,Bangladeshi,Lunch,100,86.7,5.8,20.9,2.7,4.6,4.7,187.4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Potato (Alu), oil, spices","vegetable,fiber,low-calorie"
509,Potato (Alu) Bhorta,Vegetable,Bangladeshi,Lunch,100,97.7,2.5,11.1,1.6,4.3,5.9,109.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Potato (Alu), oil, spices","vegetable,fiber,low-calorie"
510,Potato (Alu) Torkari (Curry),Vegetable,Bangladeshi,Dinner,100,41.8,5.0,14.9,5.4,2.2,5.8,195.3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Potato (Alu), oil, spices","vegetable,fiber,low-calorie"
511,Potato (Alu) Chochchori,Vegetable,Bangladeshi,Dinner,120,111.5,2.9,6.5,2.7,1.5,4.1,282.7,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Potato (Alu), oil, spices","vegetable,fiber,low-calorie"
512,Potato (Alu) Dalna,Vegetable,Bangladeshi,Lunch,80,82.7,1.8,14.1,2.2,3.4,2.6,189.6,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Potato (Alu), oil, spices","vegetable,fiber,low-calorie"
513,Potato (Alu) Fried,Vegetable,Bangladeshi,Dinner,100,128.0,1.1,11.4,9.0,2.3,1.2,226.7,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Potato (Alu), oil, spices","vegetable,fiber,low-calorie"
514,Potato (Alu) Stir-fry,Vegetable,Bangladeshi,Dinner,120,123.6,1.9,8.2,4.8,4.7,2.4,257.8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Potato (Alu), oil, spices","vegetable,fiber,low-calorie"
515,Potato (Alu) Steamed,Vegetable,Bangladeshi,Lunch,80,103.7,3.2,18.9,7.0,3.3,4.9,176.5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Potato (Alu), oil, spices","vegetable,fiber,low-calorie"
516,Eggplant (Begun) Bhaji,Vegetable,Bangladeshi,Lunch,80,114.4,2.8,15.5,4.5,1.3,5.8,254.8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Eggplant (Begun), oil, spices","vegetable,fiber,low-calorie"
517,Eggplant (Begun) Bhorta,Vegetable,Bangladeshi,Lunch,120,122.0,4.8,7.6,4.1,3.0,2.6,74.1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Eggplant (Begun), oil, spices","vegetable,fiber,low-calorie"
518,Eggplant (Begun) Torkari (Curry),Vegetable,Bangladeshi,Lunch,80,140.2,1.6,19.8,3.2,3.4,1.5,192.8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Eggplant (Begun), oil, spices","vegetable,fiber,low-calorie"
519,Eggplant (Begun) Chochchori,Vegetable,Bangladeshi,Dinner,120,98.8,4.1,15.0,1.5,2.1,4.6,53.3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Eggplant (Begun), oil, spices","vegetable,fiber,low-calorie"
520,Eggplant (Begun) Dalna,Vegetable,Bangladeshi,Lunch,120,99.0,5.4,6.4,9.8,1.3,3.8,284.6,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Eggplant (Begun), oil, spices","vegetable,fiber,low-calorie"
521,Eggplant (Begun) Fried,Vegetable,Bangladeshi,Dinner,100,135.3,1.3,15.5,6.8,4.7,5.2,69.5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Eggplant (Begun), oil, spices","vegetable,fiber,low-calorie"
522,Eggplant (Begun) Stir-fry,Vegetable,Bangladeshi,Lunch,120,51.7,4.6,14.0,3.1,3.6,2.2,206.3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Eggplant (Begun), oil, spices","vegetable,fiber,low-calorie"
523,Eggplant (Begun) Steamed,Vegetable,Bangladeshi,Lunch,120,129.9,3.1,6.8,8.0,2.8,3.3,216.3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Eggplant (Begun), oil, spices","vegetable,fiber,low-calorie"
524,Pumpkin (Kumra) Bhaji,Vegetable,Bangladeshi,Lunch,80,135.1,3.7,13.6,8.2,3.7,4.0,283.4,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Pumpkin (Kumra), oil, spices","vegetable,fiber,low-calorie"
525,Pumpkin (Kumra) Bhorta,Vegetable,Bangladeshi,Dinner,120,159.0,2.6,11.3,9.4,3.2,4.6,202.1,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Pumpkin (Kumra), oil, spices","vegetable,fiber,low-calorie"
526,Pumpkin (Kumra) Torkari (Curry),Vegetable,Bangladeshi,Lunch,100,131.9,5.6,9.3,11.6,3.2,3.0,231.6,Yes,Yes,Yes,Yes,No,No,Yes,No,"Pumpkin (Kumra), oil, spices","vegetable,fiber,low-calorie"
527,Pumpkin (Kumra) Chochchori,Vegetable,Bangladeshi,Dinner,120,42.0,1.7,20.1,1.1,5.9,2.1,128.7,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Pumpkin (Kumra), oil, spices","vegetable,fiber,low-calorie"
528,Pumpkin (Kumra) Dalna,Vegetable,Bangladeshi,Dinner,120,101.4,3.9,14.7,2.0,3.3,1.8,116.2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Pumpkin (Kumra), oil, spices","vegetable,fiber,low-calorie"
529,Pumpkin (Kumra) Fried,Vegetable,Bangladeshi,Lunch,80,70.7,2.5,14.7,7.3,2.1,1.4,131.2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Pumpkin (Kumra), oil, spices","vegetable,fiber,low-calorie"
530,Pumpkin (Kumra) Stir-fry,Vegetable,Bangladeshi,Dinner,80,98.6,5.5,16.9,10.0,1.5,4.2,59.3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Pumpkin (Kumra), oil, spices","vegetable,fiber,low-calorie"
531,Pumpkin (Kumra) Steamed,Vegetable,Bangladeshi,Dinner,80,133.6,5.6,10.7,10.7,3.2,5.7,80.1,Yes,Yes,Yes,Yes,No,No,Yes,No,"Pumpkin (Kumra), oil, spices","vegetable,fiber,low-calorie"
532,Okra (Dherosh) Bhaji,Vegetable,Bangladeshi,Lunch,120,118.3,4.0,5.2,9.6,2.9,2.5,60.3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Okra (Dherosh), oil, spices","vegetable,fiber,low-calorie"
533,Okra (Dherosh) Bhorta,Vegetable,Bangladeshi,Lunch,100,100.3,2.1,5.9,9.0,3.0,3.2,198.8,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Okra (Dherosh), oil, spices","vegetable,fiber,low-calorie"
534,Okra (Dherosh) Torkari (Curry),Vegetable,Bangladeshi,Lunch,80,91.8,4.9,7.5,4.7,3.4,4.7,187.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Okra (Dherosh), oil, spices","vegetable,fiber,low-calorie"
535,Okra (Dherosh) Chochchori,Vegetable,Bangladeshi,Dinner,80,87.8,3.2,16.9,9.4,3.4,2.0,148.8,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Okra (Dherosh), oil, spices","vegetable,fiber,low-calorie"
536,Okra (Dherosh) Dalna,Vegetable,Bangladeshi,Lunch,120,113.9,4.7,9.2,1.8,4.9,2.6,281.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Okra (Dherosh), oil, spices","vegetable,fiber,low-calorie"
537,Okra (Dherosh) Fried,Vegetable,Bangladeshi,Lunch,80,120.6,3.1,10.9,4.5,4.0,1.1,126.2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Okra (Dherosh), oil, spices","vegetable,fiber,low-calorie"
538,Okra (Dherosh) Stir-fry,Vegetable,Bangladeshi,Dinner,120,138.6,5.0,15.6,5.8,5.6,2.2,221.3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Okra (Dherosh), oil, spices","vegetable,fiber,low-calorie"
539,Okra (Dherosh) Steamed,Vegetable,Bangladeshi,Lunch,120,142.3,1.6,5.9,11.4,5.6,5.3,255.0,Yes,Yes,Yes,Yes,No,No,Yes,No,"Okra (Dherosh), oil, spices","vegetable,fiber,low-calorie"
540,Bottle Gourd (Lau) Bhaji,Vegetable,Bangladeshi,Lunch,100,123.3,1.6,12.7,1.3,2.0,3.7,101.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bottle Gourd (Lau), oil, spices","vegetable,fiber,low-calorie"
541,Bottle Gourd (Lau) Bhorta,Vegetable,Bangladeshi,Dinner,120,98.0,4.6,7.4,8.7,1.1,3.9,215.9,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Bottle Gourd (Lau), oil, spices","vegetable,fiber,low-calorie"
542,Bottle Gourd (Lau) Torkari (Curry),Vegetable,Bangladeshi,Lunch,100,60.4,2.4,18.4,7.8,1.3,4.3,52.1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bottle Gourd (Lau), oil, spices","vegetable,fiber,low-calorie"
543,Bottle Gourd (Lau) Chochchori,Vegetable,Bangladeshi,Dinner,120,72.6,5.3,16.2,10.5,1.1,5.3,212.4,Yes,Yes,Yes,Yes,No,No,Yes,No,"Bottle Gourd (Lau), oil, spices","vegetable,fiber,low-calorie"
544,Bottle Gourd (Lau) Dalna,Vegetable,Bangladeshi,Lunch,100,101.0,4.5,20.4,6.3,4.0,1.4,99.7,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bottle Gourd (Lau), oil, spices","vegetable,fiber,low-calorie"
545,Bottle Gourd (Lau) Fried,Vegetable,Bangladeshi,Dinner,120,151.2,1.1,9.2,6.8,2.7,3.0,89.3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bottle Gourd (Lau), oil, spices","vegetable,fiber,low-calorie"
546,Bottle Gourd (Lau) Stir-fry,Vegetable,Bangladeshi,Dinner,120,82.2,4.1,9.0,11.8,3.5,5.1,206.4,Yes,Yes,Yes,Yes,No,No,Yes,No,"Bottle Gourd (Lau), oil, spices","vegetable,fiber,low-calorie"
547,Bottle Gourd (Lau) Steamed,Vegetable,Bangladeshi,Dinner,80,153.3,5.7,8.8,4.8,3.0,1.7,232.5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bottle Gourd (Lau), oil, spices","vegetable,fiber,low-calorie"
548,Ridge Gourd (Jhinga) Bhaji,Vegetable,Bangladeshi,Lunch,100,68.8,1.8,21.5,11.0,2.6,3.7,101.7,Yes,Yes,Yes,Yes,No,No,Yes,No,"Ridge Gourd (Jhinga), oil, spices","vegetable,fiber,low-calorie"
549,Ridge Gourd (Jhinga) Bhorta,Vegetable,Bangladeshi,Lunch,120,105.0,5.0,19.7,4.4,4.5,3.6,83.8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Ridge Gourd (Jhinga), oil, spices","vegetable,fiber,low-calorie"
550,Ridge Gourd (Jhinga) Torkari (Curry),Vegetable,Bangladeshi,Lunch,120,152.0,5.6,10.4,7.1,5.7,1.6,129.4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Ridge Gourd (Jhinga), oil, spices","vegetable,fiber,low-calorie"
551,Ridge Gourd (Jhinga) Chochchori,Vegetable,Bangladeshi,Lunch,120,43.5,2.6,21.5,11.6,2.5,4.7,255.4,Yes,Yes,Yes,Yes,No,No,Yes,No,"Ridge Gourd (Jhinga), oil, spices","vegetable,fiber,low-calorie"
552,Ridge Gourd (Jhinga) Dalna,Vegetable,Bangladeshi,Dinner,80,133.5,1.5,8.1,9.4,4.1,2.3,191.8,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Ridge Gourd (Jhinga), oil, spices","vegetable,fiber,low-calorie"
553,Ridge Gourd (Jhinga) Fried,Vegetable,Bangladeshi,Lunch,120,67.9,4.4,11.1,8.6,3.4,3.5,201.2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Ridge Gourd (Jhinga), oil, spices","vegetable,fiber,low-calorie"
554,Ridge Gourd (Jhinga) Stir-fry,Vegetable,Bangladeshi,Dinner,80,142.3,3.5,7.3,3.1,1.2,4.8,53.8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Ridge Gourd (Jhinga), oil, spices","vegetable,fiber,low-calorie"
555,Ridge Gourd (Jhinga) Steamed,Vegetable,Bangladeshi,Dinner,100,66.7,4.4,8.4,3.3,1.9,5.8,159.8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Ridge Gourd (Jhinga), oil, spices","vegetable,fiber,low-calorie"
556,Bitter Gourd (Korola) Bhaji,Vegetable,Bangladeshi,Dinner,120,79.0,3.3,9.2,5.5,1.2,4.7,145.1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bitter Gourd (Korola), oil, spices","vegetable,fiber,low-calorie"
557,Bitter Gourd (Korola) Bhorta,Vegetable,Bangladeshi,Dinner,100,113.4,4.7,15.1,6.8,5.4,4.9,180.2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bitter Gourd (Korola), oil, spices","vegetable,fiber,low-calorie"
558,Bitter Gourd (Korola) Torkari (Curry),Vegetable,Bangladeshi,Dinner,100,139.2,1.2,21.9,6.7,3.0,4.7,189.4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bitter Gourd (Korola), oil, spices","vegetable,fiber,low-calorie"
559,Bitter Gourd (Korola) Chochchori,Vegetable,Bangladeshi,Lunch,80,74.9,3.0,10.2,10.1,3.3,3.1,203.3,Yes,Yes,Yes,Yes,No,No,Yes,No,"Bitter Gourd (Korola), oil, spices","vegetable,fiber,low-calorie"
560,Bitter Gourd (Korola) Dalna,Vegetable,Bangladeshi,Lunch,120,102.0,1.7,19.1,6.0,4.6,1.6,244.7,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bitter Gourd (Korola), oil, spices","vegetable,fiber,low-calorie"
561,Bitter Gourd (Korola) Fried,Vegetable,Bangladeshi,Lunch,100,89.6,3.3,8.0,7.5,4.6,2.0,163.7,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bitter Gourd (Korola), oil, spices","vegetable,fiber,low-calorie"
562,Bitter Gourd (Korola) Stir-fry,Vegetable,Bangladeshi,Dinner,100,123.0,5.5,18.5,8.9,1.6,1.6,162.3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Bitter Gourd (Korola), oil, spices","vegetable,fiber,low-calorie"
563,Bitter Gourd (Korola) Steamed,Vegetable,Bangladeshi,Dinner,80,102.9,2.9,18.4,6.6,5.7,2.9,145.2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Bitter Gourd (Korola), oil, spices","vegetable,fiber,low-calorie"
564,Cauliflower (Fulkopi) Bhaji,Vegetable,Bangladeshi,Lunch,100,107.9,4.3,7.6,10.6,1.9,4.6,154.9,Yes,Yes,Yes,Yes,No,No,Yes,No,"Cauliflower (Fulkopi), oil, spices","vegetable,fiber,low-calorie"
565,Cauliflower (Fulkopi) Bhorta,Vegetable,Bangladeshi,Dinner,120,132.2,3.2,15.6,2.3,1.7,2.0,205.6,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Cauliflower (Fulkopi), oil, spices","vegetable,fiber,low-calorie"
566,Cauliflower (Fulkopi) Torkari (Curry),Vegetable,Bangladeshi,Dinner,80,95.0,5.3,14.2,1.1,5.4,2.2,197.2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Cauliflower (Fulkopi), oil, spices","vegetable,fiber,low-calorie"
567,Cauliflower (Fulkopi) Chochchori,Vegetable,Bangladeshi,Dinner,100,89.2,1.4,15.2,3.7,3.7,4.1,189.4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Cauliflower (Fulkopi), oil, spices","vegetable,fiber,low-calorie"
568,Cauliflower (Fulkopi) Dalna,Vegetable,Bangladeshi,Lunch,80,62.2,1.3,10.9,2.6,1.2,3.9,200.8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Cauliflower (Fulkopi), oil, spices","vegetable,fiber,low-calorie"
569,Cauliflower (Fulkopi) Fried,Vegetable,Bangladeshi,Dinner,80,45.9,3.1,8.0,8.4,4.1,4.5,198.7,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Cauliflower (Fulkopi), oil, spices","vegetable,fiber,low-calorie"
570,Cauliflower (Fulkopi) Stir-fry,Vegetable,Bangladeshi,Lunch,100,129.9,2.8,5.6,9.5,2.6,5.5,255.1,Yes,Yes,Yes,Yes,No,No,Yes,Yes,"Cauliflower (Fulkopi), oil, spices","vegetable,fiber,low-calorie"
